Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
531,Peter Whittingham,eng ENG,MF,Aston Villa,21,1984,3,2,172,1.9,0,1,1,0,0,,0,0,0,0.52,0.52,0,0.52,Matches
532,Gareth Williams,sct SCO,MF,Watford,24,1981,3,2,196,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
533,Lee Williamson,jm JAM,MF,Watford,24,1982,5,4,333,3.7,0,1,1,0,0,0,0,0,0,0.27,0.27,0,0.27,Matches
534,Jonathan Woodgate,eng ENG,DF,Middlesbrough,26,1980,30,30,"2,599",28.9,0,1,1,0,0,0,3,0,0,0.03,0.03,0,0.03,Matches
535,Alan Wright,eng ENG,DF,Sheffield Utd,34,1971,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
536,David Wright,eng ENG,DF,Wigan Athletic,26,1980,12,6,679,7.5,0,0,0,0,0,,1,0,0,0,0,0,0,Matches
537,Richard Wright,eng ENG,GK,Everton,28,1977,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
538,Shaun Wright-Phillips,eng ENG,"FW,MF",Chelsea,24,1981,27,13,"1,263",14,2,4,6,2,0,0,1,0,0.14,0.29,0.43,0.14,0.43,Matches
539,Abel Xavier,pt POR,DF,Middlesbrough,33,1972,14,14,"1,258",14,1,0,1,1,0,0,1,0,0.07,0,0.07,0.07,0.07,Matches
540,Joseph Yobo,ng NGA,DF,Everton,25,1980,38,38,"3,420",38,2,0,2,2,0,0,3,0,0.05,0,0.05,0.05,0.05,Matches
541,Ashley Young,eng ENG,"DF,FW",Watford,21,1985,20,20,"1,800",20,3,4,7,,,,2,0,0.15,0.2,0.35,,,Matches
542,Ashley Young,eng ENG,"DF,FW",Aston Villa,21,1985,13,11,979,10.9,2,2,4,2,0,0,1,0,0.18,0.18,0.37,0.18,0.37,Matches
543,Luke Young,eng ENG,DF,Charlton Ath,27,1979,29,29,"2,588",28.8,1,0,1,1,0,0,3,0,0.03,0,0.03,0.03,0.03,Matches
544,Lee Young-pyo,kr KOR,DF,Tottenham,29,1977,21,20,"1,767",19.6,0,0,0,0,0,0,2,0,0,0,0,0,0,Matches
545,Bobby Zamora,eng ENG,FW,West Ham,25,1981,32,27,"2,148",23.9,11,3,14,11,0,0,5,1,0.46,0.13,0.59,0.46,0.59,Matches
546,Arjan de Zeeuw,nl NED,DF,Wigan Athletic,36,1970,21,21,"1,765",19.6,0,0,0,0,0,0,5,0,0,0,0,0,0,Matches
547,Boudewijn Zenden,nl NED,"DF,FW",Liverpool,29,1976,16,9,808,9,0,1,1,0,0,0,0,0,0,0.11,0.11,0,0.11,Matches
548,Nabil El Zhar,ma MAR,"FW,MF",Liverpool,19,1986,2,0,43,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
549,Zheng Zhi,cn CHN,"DF,MF",Charlton Ath,25,1980,12,8,839,9.3,1,0,1,1,0,0,1,0,0.11,0,0.11,0.11,0.11,Matches
550,Reto Ziegler,ch SUI,"DF,MF",Tottenham,20,1986,1,0,33,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
551,Didier Zokora,ci CIV,MF,Tottenham,25,1980,31,26,"2,304",25.6,0,0,0,0,0,0,2,1,0,0,0,0,0,Matches
